Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,sentence,data_eligible,matched_locations,translated_sentence_en,matched_locations_en
6420,8184,8184,अन्तिम खेलमा आज फ्रेण्ड्स क्लबसँग १-० ले पराजित भएपछि च्याम्पियन मनाङले नयाँ कीर्तिमान बनाउन सकेन,Yes,['मनाङ'],Translation not found.,['Manang']
6421,8185,8185,यसअघि लगातार १२ खेल जितेको मनाङले अन्तिम खेल पनि जित्दै सबै खेल जितेर लिग उपाधि जित्ने नयाँ कीर्तिमान बनाउने योजना बनाएको थियो,Yes,['मनाङ'],Translation not found.,['Manang']
6422,8186,8186,इन्जुरी टाइमको छैटौं मिनेटमा विकास लामाले गोल गरेपछि फ्रेण्ड्सले मनाङलाई स्तब्ध बनाएको हो,Yes,['मनाङ'],Translation not found.,['Manang']
6423,8187,8187,सातदोबाटोस्थित एन्फा कम्प्लेक्स मैदानमा भएको खेलमा मनाङलाई फ्रेण्ड्स १-० ले हरायो,Yes,"['मैदान', 'मनाङ']",Translation not found.,"['Maidan (Field)', 'Manang']"
6424,8188,8188,लगातार ११ खेल जित्दै दुई खेल अगावै लिगको उपाधि पक्का गरेको मनाङको अन्त्य भने सुखद हुन सकेन,Yes,['मनाङ'],Translation not found.,['Manang']
6425,8189,8189,मनाङले दोस्रो हाफमा पटक पटक अवसर पाएपनि सदुपयोग गर्न सकेन,Yes,['मनाङ'],Translation not found.,['Manang']
6426,8190,8190,च्याम्पियन मनाङले लिगको ट्रफीसँगै नगद ५० लाख पुरस्कार समेत पक्का गरेको छ,Yes,['मनाङ'],Translation not found.,['Manang']
6427,8191,8191,यस्तै मनाङले म्याच फि को रुपमा १२ खेलबाट ६ लाख पाएको छ,Yes,['मनाङ'],Translation not found.,['Manang']
6428,8192,8192,लिगको ६ दशक भन्दा लामो इतिहासमा मनाङ सर्वाधिक सफल टोली हो,Yes,['मनाङ'],Translation not found.,['Manang']
6429,8194,8194,"मनाङले यसअघि २०४३, २०४४, २०४६, २०५७, २०६०, २०६२ र २०७० मा ए डिभिजन लिग जितेको थियो",Yes,['मनाङ'],Translation not found.,['Manang']
6430,8195,8195,"मनाङ (च्याम्पियन) : ५० लाख रुपैयाँ 
संकटा (दोस्रो) : ३५ लाख रुपैयाँ 
थ्री स्टार (तेस्रो) : २५ लाख रुपैयाँ 
आर्मी (चौथो) : १५ लाख रुपैयाँ 
एपीएफ (पाँचौ) : ७ लाख रुपैयाँ 
पुलिस (छैटौँ) : ५ लाख रुपैयाँ 
विधागत उत्कृष्ट पाँच जनाले एक-एक थान पल्सर मोटरबाइक हात पार्नेछन् भने फेयर प्ले अवार्ड अनुशासित टिमले पाउनेछ",Yes,['मनाङ'],Translation not found.,['Manang']
6431,8196,8196,"<rss version=""2.0"" 
xmlns:content=""http://purl.org/rss/1.0/modules/content/"" 
xmlns:dc=""http://purl.org/dc/elements/1.1/"" 
xmlns:atom=""http://www.w3.org/2005/Atom"" 
xmlns:sy=""http://purl.org/rss/1.0/modules/syndication/"" 
 
> 
 
 
Comments on: विधागत अवार्डमा मनाङको वर्चस्व 
 
https://www.hamrokhelkud.com/football/46729 
Complete website for Nepali Sports News &#124; Football &#124;Cricket and More 
Wed, 09 Jan 2019 06:27:39 +0545 
 
hourly 
 
1 
https://wordpress.org/",Yes,['मनाङ'],Translation not found.,['Manang']
6432,8197,8197,लिगको अन्तिम खेलमा फ्रेन्डससँग १-० ले पराजित हुँदै अपराजित यात्रा टुंगिएपनि विधागत अवार्डमा भने मनाङकै वर्चस्व रह्यो,Yes,['मनाङ'],Translation not found.,['Manang']
6433,8198,8198,"v=5.2.1 
 
 
फिदिममा जारी सुरु दशौं रुस्लान फाल्गुनन्द गोल्डकपमा आयोजक एनएमबि फिदिम स्र्पोटिङ क्लबलाई टाइब्रेकरमा हराउँदै त्रिभुवन आर्मी क्लब सेमिफाइनल प्रबेश गरेका छ",Yes,['फिदिम'],Translation not found.,['Phidim']
6434,8199,8199,फिदिमका लागी भने प्रबिन जबेगुले मात्र गोल गर्न सके,Yes,['फिदिम'],Translation not found.,['Phidim']
6435,8200,8200,फिदिमका शरण बस्नेत र ओम बिक्रम घलेको प्रहार आर्मीका गोलरक्षक विश्वास चौधरीले बचाएका थिए,Yes,['फिदिम'],Translation not found.,['Phidim']
6436,8201,8201,३६ औं मिनेटमा फिदिमका प्रबिन जबेगुले बराबरी गोल फर्काए,Yes,['फिदिम'],Translation not found.,['Phidim']
6437,8202,8202,एक मिनेट पनि नबित्दै फिदिमका लागी विदेशी खेलाडी स्टोफिनले गोल गर्दै अग्राता दोब्बर पारे,Yes,['फिदिम'],Translation not found.,['Phidim']
6438,8203,8203,फिदिमको अग्रता लामो समय रहन सकेन,Yes,['फिदिम'],Translation not found.,['Phidim']
6439,8204,8204,खेलाडीहरुको तालमेल मिल्न नसक्दा ट्राइबेकरमा हार्नु परेको फिदिमका प्रशिक्षक भिष्म आङदेम्बेले बताए,Yes,['फिदिम'],Translation not found.,['Phidim']
